game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Over,Jayson Tatum,-115,41.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_points_rebounds_assists,Under,Jayson Tatum,-111,41.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Jaylen Brown,104,5.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Jaylen Brown,-128,5.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Payton Pritchard,-114,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Payton Pritchard,-106,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Ochai Agbaji,126,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Ochai Agbaji,-154,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Derrick White,106,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Derrick White,-130,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Sam Hauser,132,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Sam Hauser,-162,3.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Jrue Holiday,116,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Jrue Holiday,-142,4.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Scottie Barnes,104,7.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Scottie Barnes,-128,7.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Al Horford,104,5.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Al Horford,-128,5.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Jayson Tatum,-134,8.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Jayson Tatum,110,8.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Over,Jakob Poeltl,-115,9.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds,Under,Jakob Poeltl,-105,9.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Over,Derrick White,-138,8.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Under,Derrick White,108,8.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Over,Jaylen Brown,-136,9.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Under,Jaylen Brown,106,9.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Over,Payton Pritchard,100,7.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Under,Payton Pritchard,-128,7.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Over,Scottie Barnes,-108,14.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Under,Scottie Barnes,-118,14.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Over,Jrue Holiday,-146,7.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Under,Jrue Holiday,114,7.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Over,Jayson Tatum,108,14.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_rebounds_assists,Under,Jayson Tatum,-138,14.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_steals,Over,Jayson Tatum,140,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_steals,Under,Jayson Tatum,-180,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_steals,Over,Jaylen Brown,120,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_steals,Under,Jaylen Brown,-154,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Over,Scottie Barnes,-154,1.5
ae970107e2737f57291b96263aed4ea9,12/31/2024,FALSE,FanDuel,12/31/2024,Boston Celtics,Toronto Raptors,player_threes,Under,Scottie Barnes,120,1.5
